SKU,Name,Image,colour1,percent1,colour2,percent2,colour3,percent3
050743643972,"Little Tikes Frog Pond Water Table by Little Tikes","https://dynamic.indigoimages.ca/gifts/050743643972.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,59.0,GREEN,22.0,PINK,10.0
050803613808,"Learn & Discover Driver by VTech","https://dynamic.indigoimages.ca/gifts/050803613808.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",YELLOW,28.0,RED,20.0,BROWN,15.0
051122297168,"Imation LINK Power Drive - 64GB by Imation","https://dynamic.indigoimages.ca/gifts/051122297168.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,97.0
051122297175,"Imation LINK Power Drive - 32GB by Imation","https://dynamic.indigoimages.ca/gifts/051122297175.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,97.0
051122297182,"Imation LINK Power Drive - 16GB by Imation","https://dynamic.indigoimages.ca/gifts/051122297182.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,97.0
051168039104,"Mini Spectre Globe - Sold Individually by Mountainview Marketing","https://dynamic.indigoimages.ca/gifts/051168039104.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREEN,30.0,RED,21.0,GREY/WHITE,19.0
053176101545,"Superfly Floral Notes by Elum Designs","https://dynamic.indigoimages.ca/gifts/053176101545.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,41.0,GREY/WHITE,28.0,ORANGE,24.0
053176174372,"Sago Mini Harvey the Dog 8 Plush by Sago Mini","https://dynamic.indigoimages.ca/gifts/053176174372.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",ORANGE,48.0,BROWN,36.0
053176174389,"Sago Mini Jack the Rabbit 8 Plush by Sago Mini","https://dynamic.indigoimages.ca/gifts/053176174389.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,95.0
053176174396,"Sago Mini Jinja the Cat 8 Plush by Sago Mini","https://dynamic.indigoimages.ca/gifts/053176174396.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",ORANGE,77.0
053176174402,"Sago Mini Robin the Bird 8 Plush by Sago Mini","https://dynamic.indigoimages.ca/gifts/053176174402.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,69.0,RED,28.0
053334824385,"Legendary Encounters Alien Deck Building Game","https://dynamic.indigoimages.ca/gifts/053334824385.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,76.0
0053865019519,"Little Bouncer - Lime & White  by TP","https://dynamic.indigoimages.ca/gifts/0053865019519.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,46.0,BLUE,36.0
053865409839,"Spiro Bouncer  by TP","https://dynamic.indigoimages.ca/gifts/053865409839.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,57.0,RED,21.0,PINK,11.0
053941039509,"TOMY Constructables - Vehicles by TOMY","https://dynamic.indigoimages.ca/gifts/053941039509.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,35.0,BLUE,25.0,BROWN,14.0
053941120276,"Tow N' Go Racer by TOMY","https://dynamic.indigoimages.ca/gifts/053941120276.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",RED,45.0
053941184452,"Pokemon 3 inch Action Pose Figure (Styles Will Vary) by Pokemon","https://dynamic.indigoimages.ca/gifts/053941184452.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,34.0,GREY/WHITE,28.0,PINK,10.0
053941185190,"Battle Action Feature Figurine (Charizard or Gogoat) Styles will vary","https://dynamic.indigoimages.ca/gifts/053941185190.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,28.0,BROWN,24.0,GREY/WHITE,14.0
053941185244,"Pokemon 3 inch Action Figure - 3 Pack (Styles Will Vary) by Pokemon","https://dynamic.indigoimages.ca/gifts/053941185244.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,28.0,GREY/WHITE,19.0,PINK,16.0
053941185329,"Pokemon Clip and Carry Poke Ball (Styles May Vary) by Pokemon","https://dynamic.indigoimages.ca/gifts/053941185329.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,33.0,GREY/WHITE,26.0,YELLOW,15.0
053941187637,"Pokemon Large Plush (Assorted Styles) by Pokemon","https://dynamic.indigoimages.ca/gifts/053941187637.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,38.0,YELLOW,32.0
053941188733,"Pokemon Throw N Pop Poke Ball 2 inch Action Figure with Poke Ball  (Styles Will vary) by Pokemon","https://dynamic.indigoimages.ca/gifts/053941188733.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,24.0,BROWN,23.0,PINK,17.0
054682050068,"Kaskey Kids Hockey Guys NHL Series Toronto vs Montreal by Kaskey","https://dynamic.indigoimages.ca/gifts/054682050068.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,47.0
054682052055,"Kaskey Kids Soccer by Kaskey","https://dynamic.indigoimages.ca/gifts/054682052055.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,40.0,BLUE,24.0,GREEN,9.0
054682052086,"Kaskey Kids Baseball by Kaskey","https://dynamic.indigoimages.ca/gifts/054682052086.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,31.0,GREEN,25.0,PINK,14.0
054682052161,"Kaskey Kids Football  by Kaskey","https://dynamic.indigoimages.ca/gifts/054682052161.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,45.0,GREEN,35.0
055092941809,"Ted Baker London NIAFALS Round Leather Strap Watch by Ted Baker","https://dynamic.indigoimages.ca/gifts/055092941809.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,60.0,BROWN,25.0,BLACK,11.0
055092941816,"Ted Baker London WAKILE Round Face Watch by Ted Baker","https://dynamic.indigoimages.ca/gifts/055092941816.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,54.0
055092941823,"Ted Baker London Classic Round Face Watch - Brown  by Ted Baker","https://dynamic.indigoimages.ca/gifts/055092941823.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,36.0,BLACK,35.0,GREY/WHITE,21.0
055092941830,"Ted Baker London MATREID Round Face Watch by Ted Baker","https://dynamic.indigoimages.ca/gifts/055092941830.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,49.0,BLACK,35.0
055092941847,"Ted Baker London Classic Round Face Watch - Cream & Tan  by Ted Baker","https://dynamic.indigoimages.ca/gifts/055092941847.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,61.0,BROWN,26.0,BLACK,9.0
055092941854,"Ted Baker London DANYAL Matte Dial Watch by Ted Baker","https://dynamic.indigoimages.ca/gifts/055092941854.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,39.0,BLACK,34.0,GREY/WHITE,21.0
055092942257,"Ted Baker Women's Dress Sport Watch - Brown by Ted Baker","https://dynamic.indigoimages.ca/gifts/055092942257.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,51.0,BROWN,30.0,PINK,12.0
055092942264,"Ted Baker Women's Dress Sport Watch - Black by Ted Baker","https://dynamic.indigoimages.ca/gifts/055092942264.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,30.0,PINK,28.0,BLACK,24.0
055092942271,"Ted Baker Women's Dress Sport Watch - Beige by Ted Baker","https://dynamic.indigoimages.ca/gifts/055092942271.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,49.0,PINK,30.0,BROWN,15.0
055092942288,"Ted Baker Women's Classic Watch - White by Ted Baker","https://dynamic.indigoimages.ca/gifts/055092942288.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,56.0
055092942301,"Ted Baker Women's Classic Watch - Black by Ted Baker","https://dynamic.indigoimages.ca/gifts/055092942301.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,50.0
055092942318,"Ted Baker Women's Bliss Watch - Black by Ted Baker","https://dynamic.indigoimages.ca/gifts/055092942318.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,40.0,GREY/WHITE,26.0,PINK,13.0
055092942325,"Ted Baker Women's Bliss Watch - Brown by Ted Baker","https://dynamic.indigoimages.ca/gifts/055092942325.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,37.0,GREY/WHITE,36.0
055092942332,"Ted Baker Women's Classic Watch - Black Floral by Ted Baker","https://dynamic.indigoimages.ca/gifts/055092942332.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,47.0
055092942349,"Ted Baker Women's Classic Watch - Pink Floral by Ted Baker","https://dynamic.indigoimages.ca/gifts/055092942349.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,59.0,BROWN,21.0,PINK,16.0
055092942356,"Ted Baker Women's Bliss Watch - Rose Gold by Ted Baker","https://dynamic.indigoimages.ca/gifts/055092942356.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,42.0,GREY/WHITE,31.0,BROWN,17.0
055092942363,"Ted Baker Women's Bliss Watch - Gold by Ted Baker","https://dynamic.indigoimages.ca/gifts/055092942363.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,48.0,BROWN,28.0,ORANGE,12.0
055361005638,"6 LED Ultra Bright Booklight by Pronto Innovations","https://dynamic.indigoimages.ca/gifts/055361005638.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,96.0
055705242248,"Juice in the Box-Replacement Kit","https://dynamic.indigoimages.ca/gifts/055705242248.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,62.0,BLUE,31.0
056349050022,"Rubiks Twist  by Kroeger","https://dynamic.indigoimages.ca/gifts/056349050022.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,24.0,BLACK,22.0,BLUE,15.0
056349050350,"Rubiks Cube by Kroeger","https://dynamic.indigoimages.ca/gifts/056349050350.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",RED,30.0,GREEN,19.0,BLUE,16.0
056349050503,"Rubik's Cube 5 X 5 by Kroeger","https://dynamic.indigoimages.ca/gifts/056349050503.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",RED,22.0,BLACK,19.0,BLUE,16.0
056349051104,"Rubik's Cube 4 X 4 by Kroeger","https://dynamic.indigoimages.ca/gifts/056349051104.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,44.0
056349772757,"Rubik's Cube Spark by Kroeger","https://dynamic.indigoimages.ca/gifts/056349772757.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,39.0,BLACK,27.0,PINK,23.0
057359883105,"My Real Stethoscope","https://dynamic.indigoimages.ca/gifts/057359883105.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,42.0,BLUE,36.0
057359883112,"Right Moves Self-Teaching Chess Set","https://dynamic.indigoimages.ca/gifts/057359883112.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,50.0,BLACK,39.0
057359886656,"Hop-N-Bounce Ball ","https://dynamic.indigoimages.ca/gifts/057359886656.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,35.0,PINK,19.0,BLACK,17.0
057359886786,"Kids' Wooden Guitar by No Brand","https://dynamic.indigoimages.ca/gifts/057359886786.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,36.0,ORANGE,31.0
057359886823,"4M Crystal Growing Kit - Assorted Colours by 4M","https://dynamic.indigoimages.ca/gifts/057359886823.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,28.0,BROWN,27.0,PINK,18.0
059184321937,"Weiser Kevo Smart - Polished Brass by Weiser","https://dynamic.indigoimages.ca/gifts/059184321937.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,47.0
059184321944,"Weiser Kevo Smart Lock - Satin Nickel by Weiser","https://dynamic.indigoimages.ca/gifts/059184321944.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,74.0
059184321951,"Weiser Kevo Smart Lock - Venetian Bronze by Weiser","https://dynamic.indigoimages.ca/gifts/059184321951.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,58.0,GREY/WHITE,22.0,BLUE,11.0
059184321968,"Weiser Kevo Key Fob by Weiser","https://dynamic.indigoimages.ca/gifts/059184321968.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,58.0,GREY/WHITE,42.0
059366077775,"Sleep Sheep - Plush Pal & Lovable Lounger","https://dynamic.indigoimages.ca/gifts/059366077775.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,64.0
059366464087,"Sleep Sheep - Plush Sound Machine  by Cloud B","https://dynamic.indigoimages.ca/gifts/059366464087.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,77.0
059366624320,"Sleep Sheep on the Go  by Cloud B","https://dynamic.indigoimages.ca/gifts/059366624320.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,58.0,PINK,35.0
059366754485,"Twilight Turtle - Purple by Cloud B","https://dynamic.indigoimages.ca/gifts/059366754485.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,53.0,PURPLE,26.0,GREY/WHITE,16.0
059366754492,"Twilight Ladybug - Green by Cloud B","https://dynamic.indigoimages.ca/gifts/059366754492.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREEN,68.0
059366754508,"Twilight Ladybug - Pink by Cloud B","https://dynamic.indigoimages.ca/gifts/059366754508.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,93.0
059366771604,"Tranquil Turtle Night-Light  Ocean Blue  by Cloud B","https://dynamic.indigoimages.ca/gifts/059366771604.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,70.0
059366913653,"Sleep Sheep Smart Sensor by Cloud B","https://dynamic.indigoimages.ca/gifts/059366913653.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,65.0,PINK,24.0,BROWN,5.0
059373020504,"Crossover Ski Scooter by No Brand","https://dynamic.indigoimages.ca/gifts/059373020504.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,57.0,BLACK,29.0
059373120020,"LiteHawk SWIFT RC Seaplane by LiteHawk","https://dynamic.indigoimages.ca/gifts/059373120020.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",YELLOW,65.0
059373200029,"LiteHawk Champ Speedboat by LiteHawk","https://dynamic.indigoimages.ca/gifts/059373200029.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,38.0,RED,29.0,PINK,12.0
059373314061,"LiteHawk High Roller Mini Drone by LiteHawk","https://dynamic.indigoimages.ca/gifts/059373314061.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,39.0,PINK,21.0,RED,18.0
059373314108,"LiteHawk Quattro Radical Drone by LiteHawk","https://dynamic.indigoimages.ca/gifts/059373314108.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,81.0
059373314139,"LiteHawk Click by LiteHawk","https://dynamic.indigoimages.ca/gifts/059373314139.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,47.0,BLACK,28.0,BLUE,12.0
059373400016,"LiteHawk Jr SPIKE R/C Monster Truck by LiteHawk","https://dynamic.indigoimages.ca/gifts/059373400016.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,39.0,BLUE,27.0,GREY/WHITE,22.0
059373490017,"LiteHawk Apex Motorcycle  by LiteHawk","https://dynamic.indigoimages.ca/gifts/059373490017.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,33.0,BLACK,28.0,BROWN,9.0
059373640030,"LiteHawk Circuit - BROOKLANDS Slot Car Set by LiteHawk","https://dynamic.indigoimages.ca/gifts/059373640030.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,37.0,BLACK,26.0,BLUE,20.0
059562230745,"Notebook 6x8''180p.- Marvel by Buffalo","https://dynamic.indigoimages.ca/gifts/059562230745.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,31.0,BROWN,21.0,RED,17.0
059562231742,"Notebook 6x8''180p.- Captain America by Buffalo","https://dynamic.indigoimages.ca/gifts/059562231742.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,40.0,BLACK,20.0,BROWN,16.0
059562247460,"Marvel Puzzle 3 Pack","https://dynamic.indigoimages.ca/gifts/059562247460.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,36.0,GREEN,20.0,BROWN,15.0
059562395925,"Frozen Puzzle in a Lunch Box","https://dynamic.indigoimages.ca/gifts/059562395925.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,27.0,GREY/WHITE,26.0,BROWN,17.0
059562551468,"Star Wars Puzzle in a Lunch Box","https://dynamic.indigoimages.ca/gifts/059562551468.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,47.0
059562558740,"Notebook 6x8'' 180p. - Star Wars by Buffalo","https://dynamic.indigoimages.ca/gifts/059562558740.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,51.0,BLACK,36.0
059562635236,"Minions Puzzle in a Lunch Box by Danawares","https://dynamic.indigoimages.ca/gifts/059562635236.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,36.0
059562684234,"Big Hero 6  by Danawares","https://dynamic.indigoimages.ca/gifts/059562684234.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,34.0,RED,20.0,GREY/WHITE,18.0
059562700927,"Shopkins 16 Backpack with Lunch Bag & Pencil Case by Shopkins","https://dynamic.indigoimages.ca/gifts/059562700927.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,31.0,PURPLE,17.0,GREY/WHITE,16.0
059562702921,"Shopkins 10 Mini Backpack by Shopkins","https://dynamic.indigoimages.ca/gifts/059562702921.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PURPLE,25.0,PINK,20.0,BLUE,16.0
059562703805,"Shopkins Hard Container Storage Case (Pink)","https://dynamic.indigoimages.ca/gifts/059562703805.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,63.0
059562703928,"Shopkins Purse by Shopkins","https://dynamic.indigoimages.ca/gifts/059562703928.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,26.0,BLUE,23.0,PURPLE,20.0
059562971341,"Star Wars Safety Scissors  by Star Wars","https://dynamic.indigoimages.ca/gifts/059562971341.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",RED,25.0,BLACK,22.0,BROWN,19.0
059562976520,"Surprise bag Finding Dory 24un by Finding Dory","https://dynamic.indigoimages.ca/gifts/059562976520.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,62.0
059562977312,"Surprise bag Paw Patrol by Paw Patrol","https://dynamic.indigoimages.ca/gifts/059562977312.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,47.0
059584079780,"Couture Embroidered Floral Pattern Card  by Papyrus","https://dynamic.indigoimages.ca/gifts/059584079780.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,57.0,PURPLE,33.0
059584079803,"Couture Frames with Jewelled Brooches Card by Papyrus","https://dynamic.indigoimages.ca/gifts/059584079803.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,47.0
059584079988,"Couture Girl with Flowers in Her Hair Card by Papyrus","https://dynamic.indigoimages.ca/gifts/059584079988.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,47.0
059584080021,"Couture Flower Brooches on Leath Card  by Papyrus","https://dynamic.indigoimages.ca/gifts/059584080021.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREEN,69.0,BLUE,20.0,GREY/WHITE,8.0
059584080076,"Couture Purse with Charm Card  by Papyrus","https://dynamic.indigoimages.ca/gifts/059584080076.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PURPLE,31.0,GREY/WHITE,25.0,BLUE,16.0
059584088683,"Birdcage Floral Blank by Papyrus","https://dynamic.indigoimages.ca/gifts/059584088683.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,65.0
059584092369,"Modern Art Deco Thank You Notes by Papyrus","https://dynamic.indigoimages.ca/gifts/059584092369.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,43.0,BROWN,35.0
059584108176,"JOY TO THE WORLD BOXED NOTES SET OF 20 by Papyrus","https://dynamic.indigoimages.ca/gifts/059584108176.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",RED,29.0,BLUE,26.0,GREY/WHITE,19.0
059584119295,"Ink & Pen Invisible Crown Card by Papyrus","https://dynamic.indigoimages.ca/gifts/059584119295.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",YELLOW,56.0
059584119301,"Ink & Pen Pink Gingham Cake Card by Papyrus","https://dynamic.indigoimages.ca/gifts/059584119301.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,49.0
059584119318,"Ink & Pen Glass Half Full Card by Papyrus","https://dynamic.indigoimages.ca/gifts/059584119318.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,74.0
059584119325,"Ink & Pen Life is a Journey Card by Papyrus","https://dynamic.indigoimages.ca/gifts/059584119325.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREEN,67.0,GREY/WHITE,27.0
059584119332,"Ink & Pen Red Heel Card by Papyrus","https://dynamic.indigoimages.ca/gifts/059584119332.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",RED,45.0,PINK,35.0
059584119349,"Ink & Pen Chaise Lounge Card by Papyrus","https://dynamic.indigoimages.ca/gifts/059584119349.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,44.0,GREY/WHITE,41.0
059584119394,"Couture Handmade Feather Wedding Dress Card  by Papyrus","https://dynamic.indigoimages.ca/gifts/059584119394.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,61.0,BLUE,30.0
059584121656,"SNOWMAN CAT IN SNOW BOXED NOTES SET OF 20  by Papyrus","https://dynamic.indigoimages.ca/gifts/059584121656.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,27.0,BLACK,26.0,PINK,20.0
059584121687,"SONATA DOVES IN TREE BOXED NOTES SET OF 14 by Papyrus","https://dynamic.indigoimages.ca/gifts/059584121687.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,57.0
059584121786,"ALLEGRO WHIM TREE WITH GIFTS BOXED NOTES SET OF 16 by Papyrus","https://dynamic.indigoimages.ca/gifts/059584121786.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,36.0,RED,26.0,PINK,17.0
059584123568,"SNOWMEN & REINDEER GIFT TAGS by Papyrus","https://dynamic.indigoimages.ca/gifts/059584123568.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,31.0,BROWN,31.0,GREY/WHITE,25.0
059584125777,"Sweet Bunny Thank You Notes  by Papyrus","https://dynamic.indigoimages.ca/gifts/059584125777.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,49.0,ORANGE,23.0,YELLOW,15.0
059584135226,"ALLEGRO FOX SNOWY MOUNTAIN BOXED NOTES SET OF 16 by Papyrus","https://dynamic.indigoimages.ca/gifts/059584135226.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",RED,33.0,BLUE,27.0,GREY/WHITE,15.0
059584135295,"PRELUDE FOX SNOWMAN BOXED NOTES SET OF 20 by Papyrus","https://dynamic.indigoimages.ca/gifts/059584135295.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,36.0,PINK,32.0
059584135363,"SONATA CHRISTMAS DOGS TREE BOXED NOTES SET OF 8 by Papyrus","https://dynamic.indigoimages.ca/gifts/059584135363.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,59.0
059584137299,"Couture Suede Fashion Shoe Card by Papyrus","https://dynamic.indigoimages.ca/gifts/059584137299.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,51.0,ORANGE,31.0,RED,13.0
059584137374,"Couture Handmade Bride & Groom Cloth Card by Papyrus","https://dynamic.indigoimages.ca/gifts/059584137374.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,42.0,BLACK,31.0,BROWN,16.0
059584138722,"ECO SLEIGH SILHOUETTE BOXED NOTES SET OF 16 by Papyrus","https://dynamic.indigoimages.ca/gifts/059584138722.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,73.0
059584141326,"PAPYRUS CHRISTMAS TISSUE","https://dynamic.indigoimages.ca/gifts/059584141326.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,53.0,PINK,25.0,PURPLE,13.0
059584144044,"Couture Feather Shoe Card by Papyrus","https://dynamic.indigoimages.ca/gifts/059584144044.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,69.0,PURPLE,26.0
059584145171,"Valentine's Day Cards Pack - Woodland Animals by Papyrus","https://dynamic.indigoimages.ca/gifts/059584145171.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",RED,55.0
059584151202,"Papyrus Typewriter Assorted Boxed Notes by Papyrus","https://dynamic.indigoimages.ca/gifts/059584151202.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,28.0,PINK,27.0,BLACK,15.0
059584151288,"Magical Unicorn Boxed Notes Set of 10  by Papyrus","https://dynamic.indigoimages.ca/gifts/059584151288.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,32.0,GREY/WHITE,29.0,PINK,27.0
059584151370,"Merci Thanks Boxed Notes Set of 14 by Papyrus","https://dynamic.indigoimages.ca/gifts/059584151370.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,37.0,BROWN,18.0,PINK,15.0
059584151387,"PAPYRUS CRITTERS & BANNER THANK YOU NOTECARDS SET OF 14 by Papyrus","https://dynamic.indigoimages.ca/gifts/059584151387.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,65.0
059584151462,"Treats Assorted Boxed Notes Set of 20 by Papyrus","https://dynamic.indigoimages.ca/gifts/059584151462.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,53.0
059584151547,"FELT PENGUIN GIFTCARD HOLDER by Papyrus","https://dynamic.indigoimages.ca/gifts/059584151547.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",YELLOW,26.0,BLACK,23.0,BROWN,17.0
059584158577,"PAPYRUS CHRISTMAS RIBBON","https://dynamic.indigoimages.ca/gifts/059584158577.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,31.0,BROWN,20.0,GREEN,16.0
059584158669,"PAPYRUS CHRISTMAS BOWS","https://dynamic.indigoimages.ca/gifts/059584158669.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,34.0,BLUE,33.0,PURPLE,24.0
059584158676,"PAPYRUS CHRISTMAS BOWS","https://dynamic.indigoimages.ca/gifts/059584158676.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREEN,39.0,RED,35.0,PINK,19.0
